Entry_Name,Gene_Ontology_IDs
PK3C3_MOUSE,GO:0000045; GO:0000407; GO:0004672; GO:0005524; GO:0005737; GO:0005768; GO:0005770; GO:0005777; GO:0005829; GO:0006468; GO:0006497; GO:0006622; GO:0006897; GO:0006914; GO:0007032; GO:0007049; GO:0009267; GO:0010506; GO:0016020; GO:0016236; GO:0016241; GO:0016301; GO:0016303; GO:0016485; GO:0030242; GO:0030496; GO:0032465; GO:0034271; GO:0034272; GO:0034497; GO:0035004; GO:0035032; GO:0036092; GO:0042149; GO:0043201; GO:0044754; GO:0045022; GO:0045335; GO:0046854; GO:0048015; GO:0050708; GO:0051301; GO:0052742; GO:0097352
BECN1_DROME,GO:0000045; GO:0000407; GO:0006897; GO:0006914; GO:0006979; GO:0006995; GO:0009267; GO:0009306; GO:0016322; GO:0030097; GO:0031267; GO:0032465; GO:0034271; GO:0034272; GO:0035096; GO:0045324; GO:0045824; GO:0050829; GO:0061723
MLP3C_HUMAN,GO:0000045; GO:0000421; GO:0000422; GO:0005776; GO:0005829; GO:0005874; GO:0006995; GO:0008017; GO:0009267; GO:0012505; GO:0016236; GO:0031090; GO:0031410; GO:0031625; GO:0032527; GO:0035973; GO:0036464; GO:0097352
BAKOR_HUMAN,GO:0000045; GO:0000421; GO:0000423; GO:0001932; GO:0001933; GO:0001934; GO:0005776; GO:0005789; GO:0005829; GO:0005930; GO:0006468; GO:0006622; GO:0008333; GO:0009267; GO:0010608; GO:0016236; GO:0016240; GO:0016241; GO:0034045; GO:0035032; GO:0036092; GO:0042149; GO:0043552; GO:0044233; GO:0045022; GO:0045335; GO:0051020; GO:0061635; GO:0090207; GO:0097352; GO:0097629; GO:0097632; GO:0098780
A16L1_PONAB,GO:0000045; GO:0000421; GO:0005737; GO:0005930; GO:0006501; GO:0015031; GO:0016236; GO:0016237; GO:0034045; GO:0034274; GO:0036020; GO:0097225; GO:0120095
A16L1_HUMAN,GO:0000045; GO:0000421; GO:0005776; GO:0005829; GO:0005930; GO:0006497; GO:0006501; GO:0010508; GO:0015031; GO:0016236; GO:0016237; GO:0019787; GO:0034045; GO:0034274; GO:0034497; GO:0036020; GO:0039689; GO:0042802; GO:0051020; GO:0051607; GO:0061739; GO:0097225; GO:0098792; GO:0120095
ATG5_HUMAN,GO:0000045; GO:0000422; GO:0001974; GO:0002718; GO:0005737; GO:0005776; GO:0005829; GO:0005930; GO:0006497; GO:0006501; GO:0006914; GO:0006995; GO:0009410; GO:0009620; GO:0010040; GO:0010659; GO:0010667; GO:0016020; GO:0016236; GO:0016567; GO:0019883; GO:0030424; GO:0030670; GO:0031397; GO:0032480; GO:0032991; GO:0034045; GO:0034274; GO:0035973; GO:0039689; GO:0042311; GO:0043687; GO:0044233; GO:0044804; GO:0045060; GO:0045824; GO:0048840; GO:0050687; GO:0050765; GO:0051279; GO:0051649; GO:0055015; GO:0060047; GO:0060548; GO:0061684; GO:0061739; GO:0070254; GO:0070257; GO:0071500; GO:1901096; GO:1902017; GO:1902617; GO:1904973; GO:2000378; GO:2000619
UNC51_CAEEL,GO:0000045; GO:0000422; GO:0004672; GO:0004674; GO:0005524; GO:0005737; GO:0005776; GO:0006468; GO:0006914; GO:0007409; GO:0007411; GO:0008340; GO:0008361; GO:0009792; GO:0010508; GO:0012501; GO:0016236; GO:0016477; GO:0018105; GO:0030424; GO:0030516; GO:0032880; GO:0034045; GO:0034727; GO:0040014; GO:0040024; GO:0042594; GO:0043005; GO:0043025; GO:0043277; GO:0044805; GO:0045138; GO:0046777; GO:0046872; GO:0048675; GO:0061709; GO:0106310; GO:1902554
ULK2_MOUSE,GO:0000045; GO:0000422; GO:0004674; GO:0005524; GO:0005737; GO:0006914; GO:0007165; GO:0010508; GO:0018105; GO:0030659; GO:0034045; GO:0034727; GO:0042594; GO:0044805; GO:0046777; GO:0048668; GO:0048671; GO:0048675; GO:0061709; GO:0106310
ATG12_RAT,GO:0000045; GO:0000422; GO:0005654; GO:0005776; GO:0006497; GO:0006501; GO:0006914; GO:0016020; GO:0016236; GO:0032480; GO:0032991; GO:0034045; GO:0034274; GO:0044804; GO:0045087; GO:0045824; GO:0050687; GO:1901096; GO:1904973; GO:1990234
WIPI2_CHICK,GO:0000045; GO:0000422; GO:0005829; GO:0006497; GO:0009267; GO:0019898; GO:0032266; GO:0034045; GO:0034497; GO:0044804; GO:0080025
ATG4B_MOUSE,GO:0000045; GO:0000423; GO:0004175; GO:0004197; GO:0005737; GO:0005739; GO:0005776; GO:0005783; GO:0005829; GO:0006508; GO:0006914; GO:0008233; GO:0008234; GO:0009267; GO:0015031; GO:0016237; GO:0019786; GO:0031173; GO:0031410; GO:0034497; GO:0045732; GO:0051697; GO:0097110
UBQL1_RAT,GO:0000045; GO:0000502; GO:0005634; GO:0005737; GO:0005776; GO:0005783; GO:0005829; GO:0005886; GO:0006511; GO:0016235; GO:0016236; GO:0016241; GO:0019900; GO:0019904; GO:0030433; GO:0031396; GO:0031398; GO:0031410; GO:0031593; GO:0034140; GO:0034976; GO:0035973; GO:0042802; GO:0048471; GO:0071456; GO:0097352; GO:1901340; GO:1902175; GO:1903071
UBQL1_HUMAN,GO:0000045; GO:0000502; GO:0005654; GO:0005737; GO:0005776; GO:0005783; GO:0005829; GO:0005886; GO:0006511; GO:0016235; GO:0016236; GO:0016241; GO:0019900; GO:0030433; GO:0031396; GO:0031398; GO:0031410; GO:0031593; GO:0032991; GO:0034140; GO:0034976; GO:0035973; GO:0042802; GO:0048471; GO:0071456; GO:0097352; GO:1901340; GO:1902175; GO:1903071
T53I2_HUMAN,GO:0000045; GO:0001649; GO:0001894; GO:0005634; GO:0005776; GO:0005829; GO:0006511; GO:0008104; GO:0010508; GO:0016605; GO:0031410; GO:0043130; GO:0045893; GO:1903828
RAB1A_CANLF,GO:0000045; GO:0003924; GO:0003925; GO:0005525; GO:0005769; GO:0005783; GO:0005794; GO:0005829; GO:0006886; GO:0006888; GO:0006897; GO:0006914; GO:0007030; GO:0016020; GO:0016477; GO:0019068; GO:0030252; GO:0032402; GO:0032757; GO:0034446; GO:0042470; GO:0042742; GO:0047496; GO:0070382; GO:0090110; GO:1903020
RAB23_HUMAN,GO:0000045; GO:0003924; GO:0005525; GO:0005737; GO:0005776; GO:0005813; GO:0005829; GO:0005886; GO:0006886; GO:0006968; GO:0010008; GO:0030054; GO:0030670; GO:0042308; GO:0045335; GO:0046039; GO:0060271; GO:0097094
SH3G3_DROWI,GO:0000045; GO:0005543; GO:0005737; GO:0005829; GO:0009267; GO:0016020; GO:0042171; GO:0048488; GO:0050803; GO:0061174; GO:0097320; GO:0097749; GO:0097753; GO:0150007
PACS2_HUMAN,GO:0000045; GO:0005739; GO:0005783; GO:0006915; GO:0032469; GO:0034497; GO:0044325; GO:0072659; GO:1990456
TM41B_HUMAN,GO:0000045; GO:0005789; GO:0007399; GO:0016021; GO:0017128; GO:0032365; GO:0044233; GO:0044830
EMC6_HUMAN,GO:0000045; GO:0005789; GO:0016021; GO:0030176; GO:0045050; GO:0071816; GO:0072546; GO:0097631
WIPI2_XENLA,GO:0000045; GO:0005829; GO:0009267; GO:0032266; GO:0034045; GO:0034497; GO:0080025
GGT1_RAT,GO:0000048; GO:0002682; GO:0002951; GO:0005615; GO:0005886; GO:0005887; GO:0006508; GO:0006520; GO:0006536; GO:0006631; GO:0006691; GO:0006750; GO:0006751; GO:0007283; GO:0007568; GO:0016755; GO:0019344; GO:0031179; GO:0031638; GO:0031982; GO:0032355; GO:0032496; GO:0034599; GO:0034612; GO:0036374; GO:0050727; GO:0061017; GO:0070365; GO:0097305; GO:0097421; GO:0102953; GO:0103068; GO:1901750
GGT1_HUMAN,GO:0000048; GO:0002682; GO:0002951; GO:0005615; GO:0005886; GO:0006508; GO:0006520; GO:0006536; GO:0006631; GO:0006691; GO:0006750; GO:0006751; GO:0007283; GO:0016021; GO:0019344; GO:0031179; GO:0031638; GO:0036374; GO:0050727; GO:0070062; GO:0102953; GO:0103068; GO:1901750
E2AK4_HUMAN,GO:0000049; GO:0000077; GO:0001934; GO:0002230; GO:0002250; GO:0002286; GO:0002821; GO:0004672; GO:0004674; GO:0004694; GO:0005524; GO:0005829; GO:0005844; GO:0006446; GO:0006468; GO:0007049; GO:0007612; GO:0007616; GO:0010998; GO:0019081; GO:0022626; GO:0032057; GO:0032268; GO:0032792; GO:0034198; GO:0034644; GO:0036492; GO:0044828; GO:0045665; GO:0045947; GO:0046777; GO:0051607; GO:0060259; GO:0070417; GO:0071264; GO:0106310; GO:0140469; GO:1900273; GO:1990138; GO:1990253
E2AK4_RAT,GO:0000049; GO:0000077; GO:0001934; GO:0002230; GO:0002286; GO:0002821; GO:0004672; GO:0004674; GO:0004694; GO:0005524; GO:0005829; GO:0005844; GO:0006468; GO:0007049; GO:0007612; GO:0007616; GO:0009267; GO:0010628; GO:0010998; GO:0017148; GO:0019081; GO:0030968; GO:0032057; GO:0032268; GO:0032792; GO:0034198; GO:0034644; GO:0034976; GO:0036492; GO:0043558; GO:0044828; GO:0045665; GO:0045947; GO:0046777; GO:0060259; GO:0070417; GO:0071264; GO:0106310; GO:0140469; GO:1900273; GO:1990138; GO:1990253
SYSC_MOUSE,GO:0000049; GO:0000122; GO:0000978; GO:0004828; GO:0005524; GO:0005634; GO:0005737; GO:0005739; GO:0005829; GO:0006434; GO:0016525; GO:0019899; GO:0042803; GO:0097056; GO:1904046
SMBP2_RAT,GO:0000049; GO:0000122; GO:0003677; GO:0003697; GO:0003723; GO:0003727; GO:0005524; GO:0005634; GO:0005737; GO:0008094; GO:0008186; GO:0008270; GO:0010501; GO:0016887; GO:0021522; GO:0030424; GO:0030426; GO:0032508; GO:0032574; GO:0036121; GO:0042802; GO:0043022; GO:0043025; GO:0043139; GO:0043621; GO:0048471; GO:0050905; GO:1990904; GO:1990955
NAT10_HUMAN,GO:0000049; GO:0000154; GO:0000781; GO:0003723; GO:0005524; GO:0005634; GO:0005654; GO:0005697; GO:0005730; GO:0006473; GO:0008080; GO:0010824; GO:0016020; GO:0030496; GO:0032211; GO:0045727; GO:0051391; GO:0070182; GO:0106162; GO:1904812; GO:1990883
TTCA_GEOSL,GO:0000049; GO:0000287; GO:0005524; GO:0005737; GO:0016783; GO:0034227; GO:0051539
ALKB1_MOUSE,GO:0000049; GO:0000791; GO:0001701; GO:0001764; GO:0001890; GO:0002101; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005783; GO:0006281; GO:0006307; GO:0006446; GO:0006448; GO:0008198; GO:0010468; GO:0016706; GO:0030154; GO:0031175; GO:0035513; GO:0035515; GO:0035516; GO:0035552; GO:0042056; GO:0042245; GO:0043524; GO:0048589; GO:0070129; GO:0070579; GO:0070989; GO:0080111; GO:0140078; GO:1990983; GO:1990984
NSUN6_MOUSE,GO:0000049; GO:0001510; GO:0002946; GO:0005654; GO:0005737; GO:0016428; GO:0030488
NSUN6_MOUSE,GO:0000049; GO:0001510; GO:0002946; GO:0005654; GO:0005737; GO:0016428; GO:0030488
NSUN6_HUMAN,GO:0000049; GO:0001510; GO:0002946; GO:0005737; GO:0005829; GO:0006400; GO:0016428; GO:0030488
NSUN2_DROME,GO:0000049; GO:0001510; GO:0003723; GO:0005634; GO:0005730; GO:0005737; GO:0007614; GO:0008168; GO:0016428; GO:0030488
SELB_MOUSE,GO:0000049; GO:0001514; GO:0003746; GO:0003924; GO:0005525; GO:0005634; GO:0005739; GO:0005829; GO:0006414; GO:0035368; GO:0043021; GO:1990904
SELB_MOUSE,GO:0000049; GO:0001514; GO:0003746; GO:0003924; GO:0005525; GO:0005634; GO:0005739; GO:0005829; GO:0006414; GO:0035368; GO:0043021; GO:1990904
PSTK_MOUSE,GO:0000049; GO:0001514; GO:0005524; GO:0005739; GO:0005829; GO:0016301; GO:0016310; GO:0043915; GO:0097056
SPCS_HUMAN,GO:0000049; GO:0001514; GO:0005634; GO:0005737; GO:0005829; GO:0097056; GO:0098621
AIMP1_CRIGR,GO:0000049; GO:0001525; GO:0005125; GO:0005615; GO:0005634; GO:0005783; GO:0005794; GO:0005829; GO:0006412; GO:0006915; GO:0006954; GO:0017101; GO:0070094
IF2G_MOUSE,GO:0000049; GO:0001731; GO:0003743; GO:0003924; GO:0005525; GO:0005737; GO:0005850; GO:0006413; GO:0008135; GO:0045903
CTU1_DANRE,GO:0000049; GO:0002098; GO:0002143; GO:0002144; GO:0005829; GO:0016779; GO:0032447; GO:0034227
CTU2_XENTR,GO:0000049; GO:0002098; GO:0002143; GO:0005829; GO:0016779; GO:0016783; GO:0032447; GO:0034227
ALKB8_MOUSE,GO:0000049; GO:0002098; GO:0005506; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006974; GO:0008270; GO:0016300; GO:0016604; GO:0016706; GO:0030488; GO:0106335
ALKB8_MACFA,GO:0000049; GO:0002098; GO:0005506; GO:0005634; GO:0005829; GO:0006974; GO:0008270; GO:0016300; GO:0016706; GO:0030488; GO:0106335
ALKB8_MACFA,GO:0000049; GO:0002098; GO:0005506; GO:0005634; GO:0005829; GO:0006974; GO:0008270; GO:0016300; GO:0016706; GO:0030488; GO:0106335
TRM9B_MOUSE,GO:0000049; GO:0002098; GO:0005634; GO:0005737; GO:0008175; GO:0016300
MTU1_DROME,GO:0000049; GO:0002143; GO:0005524; GO:0005739; GO:0061708
SYAM_DROME,GO:0000049; GO:0002161; GO:0004813; GO:0005524; GO:0005739; GO:0006400; GO:0006419; GO:0008270; GO:0016597
SYIC_MOUSE,GO:0000049; GO:0002161; GO:0004822; GO:0005524; GO:0005654; GO:0005737; GO:0005829; GO:0006428; GO:0017101; GO:0051020
SYIM_HUMAN,GO:0000049; GO:0002161; GO:0004822; GO:0005524; GO:0005739; GO:0005759; GO:0006418; GO:0006428; GO:0032543
SYIM_MOUSE,GO:0000049; GO:0002161; GO:0004822; GO:0005524; GO:0005739; GO:0005759; GO:0006428; GO:0032543
ELP3_DROME,GO:0000049; GO:0002168; GO:0002926; GO:0005634; GO:0005737; GO:0006357; GO:0007626; GO:0008080; GO:0008607; GO:0016407; GO:0016573; GO:0018394; GO:0030097; GO:0030431; GO:0033588; GO:0045202; GO:0046872; GO:0048789; GO:0050808; GO:0051124; GO:0051539; GO:0106261; GO:2000289
ELP3_DROME,GO:0000049; GO:0002168; GO:0002926; GO:0005634; GO:0005737; GO:0006357; GO:0007626; GO:0008080; GO:0008607; GO:0016407; GO:0016573; GO:0018394; GO:0030097; GO:0030431; GO:0033588; GO:0045202; GO:0046872; GO:0048789; GO:0050808; GO:0051124; GO:0051539; GO:0106261; GO:2000289
SYK_MOUSE,GO:0000049; GO:0002276; GO:0002863; GO:0003877; GO:0004824; GO:0005524; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005829; GO:0005886; GO:0006430; GO:0010165; GO:0015966; GO:0016597; GO:0017101; GO:0042802; GO:0042803; GO:0043032; GO:0045893; GO:0070371; GO:0097110
TM10A_DROME,GO:0000049; GO:0002939; GO:0005634; GO:0005654; GO:0009019; GO:0052905
TRM1_DROME,GO:0000049; GO:0002940; GO:0004809; GO:0005634; GO:0005829
TRM1L_RAT,GO:0000049; GO:0002940; GO:0004809; GO:0005634; GO:0008344; GO:0030534; GO:0046872
THUM3_MOUSE,GO:0000049; GO:0002940; GO:0004809; GO:0005730; GO:0005737; GO:0005829; GO:0016423; GO:0030488
DUS2L_HUMAN,GO:0000049; GO:0002943; GO:0003725; GO:0004860; GO:0005737; GO:0005783; GO:0005829; GO:0010181; GO:0017150; GO:0050660; GO:0060548; GO:0070402; GO:0102264
YRDC_BOVIN,GO:0000049; GO:0002949; GO:0003725; GO:0005737; GO:0005739; GO:0005886; GO:0006450; GO:0016779; GO:0061710
XPO5_HUMAN,GO:0000049; GO:0003723; GO:0003729; GO:0005049; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006405; GO:0006611; GO:0010586; GO:0016442; GO:0031267; GO:0035281; GO:0042565; GO:0070883; GO:1900370; GO:1905172
PTCD1_HUMAN,GO:0000049; GO:0003723; GO:0005739; GO:0005759; GO:0032543; GO:0042780
RL35A_ICTPU,GO:0000049; GO:0003735; GO:0005840; GO:0006412
RL1_LIMF3,GO:0000049; GO:0003735; GO:0006412; GO:0006417; GO:0015934; GO:0019843
MTRFR_DANRE,GO:0000049; GO:0003747; GO:0005739; GO:0043023; GO:0072344
TRM11_BOVIN,GO:0000049; GO:0004809; GO:0005737; GO:0008168
SYAC_BOMMO,GO:0000049; GO:0004813; GO:0005524; GO:0005737; GO:0006419; GO:0008270
SYCC_DROPS,GO:0000049; GO:0004817; GO:0005524; GO:0005737; GO:0006423; GO:0046872
SYEM_XENTR,GO:0000049; GO:0004818; GO:0005524; GO:0005739; GO:0005759; GO:0006424; GO:0008270
SYMC_HUMAN,GO:0000049; GO:0004825; GO:0005524; GO:0005730; GO:0005737; GO:0005829; GO:0006418; GO:0006431; GO:0009303; GO:0016020; GO:0017101; GO:0036120; GO:0070062; GO:0071364; GO:1901838
SYMC_XENLA,GO:0000049; GO:0004825; GO:0005524; GO:0005730; GO:0005829; GO:0006431; GO:0017101
SYFM_DROME,GO:0000049; GO:0004826; GO:0005524; GO:0005737; GO:0005739; GO:0005759; GO:0006432; GO:0008033
SYFA_DROME,GO:0000049; GO:0004826; GO:0005524; GO:0005737; GO:0006432; GO:0009328
SYSM_MOUSE,GO:0000049; GO:0004828; GO:0005524; GO:0005739; GO:0005759; GO:0006434; GO:0070158; GO:0097056
SYYC_RAT,GO:0000049; GO:0004831; GO:0005524; GO:0005737; GO:0006437
TYW5_DANRE,GO:0000049; GO:0005506; GO:0016706; GO:0031591; GO:0042803; GO:0102524
MRRP1_DROME,GO:0000049; GO:0005634; GO:0005654; GO:0005739; GO:0009019; GO:0030678; GO:0070131; GO:0090646; GO:0097745
NEMF_DROME,GO:0000049; GO:0005634; GO:0006611; GO:0032473; GO:0043023; GO:0072344; GO:0140708; GO:1902167; GO:1902231; GO:1990112; GO:1990116
NEMF_DROME,GO:0000049; GO:0005634; GO:0006611; GO:0032473; GO:0043023; GO:0072344; GO:0140708; GO:1902167; GO:1902231; GO:1990112; GO:1990116
TRMB_BOMMO,GO:0000049; GO:0005634; GO:0008176
XPOT_MOUSE,GO:0000049; GO:0005643; GO:0005654; GO:0005737; GO:0005829; GO:0006409; GO:0006886; GO:0016363; GO:0031267; GO:0071528
DTD1_DANRE,GO:0000049; GO:0005737; GO:0006399; GO:0051500; GO:0106026
THUM3_BOVIN,GO:0000049; GO:0005737; GO:0008033; GO:0008168; GO:0032259
RT27_BOVIN,GO:0000049; GO:0005739; GO:0005743; GO:0005763; GO:0008283; GO:0019843; GO:0070131; GO:0097177
ASSY_HUMAN,GO:0000050; GO:0000052; GO:0000053; GO:0001822; GO:0001889; GO:0003723; GO:0004055; GO:0005524; GO:0005654; GO:0005737; GO:0005741; GO:0005764; GO:0005783; GO:0005829; GO:0006526; GO:0006531; GO:0006953; GO:0007494; GO:0007568; GO:0007584; GO:0007623; GO:0009410; GO:0010043; GO:0010046; GO:0015643; GO:0016597; GO:0032355; GO:0042802; GO:0043204; GO:0045429; GO:0060416; GO:0060539; GO:0070062; GO:0070852; GO:0071222; GO:0071230; GO:0071242; GO:0071320; GO:0071346; GO:0071356; GO:0071377; GO:0071400; GO:0071418; GO:0071499; GO:0071549; GO:1903038
HD_RAT,GO:0000050; GO:0000052; GO:0000132; GO:0002039; GO:0005102; GO:0005522; GO:0005634; GO:0005737; GO:0005769; GO:0005770; GO:0005776; GO:0005783; GO:0005794; GO:0005814; GO:0005829; GO:0006839; GO:0006888; GO:0006890; GO:0007005; GO:0007029; GO:0007030; GO:0007212; GO:0007283; GO:0007369; GO:0007417; GO:0007420; GO:0007611; GO:0007612; GO:0007625; GO:0007626; GO:0008088; GO:0008306; GO:0008340; GO:0008542; GO:0009653; GO:0009952; GO:0010468; GO:0014069; GO:0016197; GO:0016234; GO:0019244; GO:0019805; GO:0019900; GO:0021756; GO:0021988; GO:0021990; GO:0022008; GO:0030072; GO:0030073; GO:0030136; GO:0030424; GO:0030425; GO:0030659; GO:0031072; GO:0031410; GO:0031587; GO:0031648; GO:0032991; GO:0034452; GO:0034504; GO:0035176; GO:0042297; GO:0042445; GO:0042802; GO:0043025; GO:0043065; GO:0043066; GO:0043523; GO:0043666; GO:0044325; GO:0045505; GO:0045724; GO:0047496; GO:0048167; GO:0048341; GO:0048471; GO:0048487; GO:0048666; GO:0050809; GO:0051028; GO:0051592; GO:0055072; GO:0071539; GO:0071598; GO:0090398; GO:0097060; GO:0098978; GO:0099111; GO:0099523; GO:0099524; GO:0099527; GO:1900180; GO:1902857; GO:1903599; GO:1904504; GO:1904580; GO:1905289; GO:1905337; GO:1905505; GO:2000117; GO:2000479; GO:2001237
ARGI1_BOVIN,GO:0000050; GO:0004053; GO:0005615; GO:0005737; GO:0005829; GO:0019547; GO:0030145; GO:0042832; GO:0046007; GO:0060336; GO:0070965; GO:2000552
ASSY_AEDAE,GO:0000050; GO:0004055; GO:0005524; GO:0006526
ARLY_LITCT,GO:0000050; GO:0004056; GO:0042450
OTC_PIG,GO:0000050; GO:0004585; GO:0005739; GO:0005743; GO:0005759; GO:0016597; GO:0019240; GO:0042450; GO:0043231
DDAH1_HUMAN,GO:0000052; GO:0003073; GO:0003824; GO:0005829; GO:0006525; GO:0006527; GO:0007263; GO:0008285; GO:0016403; GO:0016597; GO:0043116; GO:0045429; GO:0045766; GO:0046872; GO:0050999; GO:0070062; GO:1900038
XPO1_MOUSE,GO:0000054; GO:0000055; GO:0000056; GO:0000122; GO:0000776; GO:0003723; GO:0005049; GO:0005634; GO:0005642; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006611; GO:0006913; GO:0010824; GO:0015030; GO:0019904; GO:0031267; GO:0031965; GO:0032434; GO:0032991; GO:0034504; GO:0042176; GO:0042254; GO:0043231; GO:0046825; GO:0051028; GO:1990904
XPO1_MOUSE,GO:0000054; GO:0000055; GO:0000056; GO:0000122; GO:0000776; GO:0003723; GO:0005049; GO:0005634; GO:0005642; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006611; GO:0006913; GO:0010824; GO:0015030; GO:0019904; GO:0031267; GO:0031965; GO:0032434; GO:0032991; GO:0034504; GO:0042176; GO:0042254; GO:0043231; GO:0046825; GO:0051028; GO:1990904
XPO1_MOUSE,GO:0000054; GO:0000055; GO:0000056; GO:0000122; GO:0000776; GO:0003723; GO:0005049; GO:0005634; GO:0005642; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006611; GO:0006913; GO:0010824; GO:0015030; GO:0019904; GO:0031267; GO:0031965; GO:0032434; GO:0032991; GO:0034504; GO:0042176; GO:0042254; GO:0043231; GO:0046825; GO:0051028; GO:1990904
XPO1_HUMAN,GO:0000054; GO:0000055; GO:0000056; GO:0000776; GO:0003723; GO:0005049; GO:0005634; GO:0005635; GO:0005642; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006611; GO:0006913; GO:0010824; GO:0015030; GO:0016020; GO:0031267; GO:0031965; GO:0032434; GO:0032991; GO:0034504; GO:0042254; GO:0043231; GO:0046825; GO:0051028; GO:1990904
XPO1_HUMAN,GO:0000054; GO:0000055; GO:0000056; GO:0000776; GO:0003723; GO:0005049; GO:0005634; GO:0005635; GO:0005642; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006611; GO:0006913; GO:0010824; GO:0015030; GO:0016020; GO:0031267; GO:0031965; GO:0032434; GO:0032991; GO:0034504; GO:0042254; GO:0043231; GO:0046825; GO:0051028; GO:1990904
RAN_DROME,GO:0000054; GO:0000132; GO:0000212; GO:0003924; GO:0005525; GO:0005634; GO:0005635; GO:0005737; GO:0005938; GO:0006606; GO:0006611; GO:0006886; GO:0007346; GO:0032880; GO:0042564; GO:0043243; GO:0046872; GO:0051168; GO:0051292; GO:0051301; GO:1990498
IF6_HUMAN,GO:0000054; GO:0000460; GO:0000470; GO:0003743; GO:0005634; GO:0005638; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006110; GO:0030687; GO:0032868; GO:0035195; GO:0035278; GO:0042256; GO:0042304; GO:0043022; GO:0043023; GO:0045652; GO:0045727; GO:0070062; GO:1902626; GO:2000377
ABCE1_DROME,GO:0000054; GO:0001558; GO:0005506; GO:0005524; GO:0005737; GO:0005829; GO:0006412; GO:0006413; GO:0006415; GO:0006417; GO:0031369; GO:0032790; GO:0043024; GO:0043524; GO:0051539; GO:0070481
LSG1_DROME,GO:0000054; GO:0003924; GO:0005525; GO:0005737; GO:0005783; GO:0005829; GO:0015030; GO:0015031; GO:0040008; GO:0046626; GO:0051168
NUP88_DROME,GO:0000055; GO:0000056; GO:0000785; GO:0003682; GO:0005635; GO:0005643; GO:0005654; GO:0006406; GO:0006606; GO:0017056; GO:0019730; GO:0031965; GO:0031981; GO:0046826
XPO1_DROME,GO:0000055; GO:0000056; GO:0005049; GO:0005634; GO:0005643; GO:0005737; GO:0006611; GO:0007099; GO:0015031; GO:0031267; GO:0031965; GO:0051028; GO:0051168; GO:0051292; GO:1900037
NUP88_DANRE,GO:0000055; GO:0000056; GO:0005643; GO:0015031; GO:0017056; GO:0051028
MEX67_SCHPO,GO:0000055; GO:0003723; GO:0005634; GO:0005643; GO:0005730; GO:0005829; GO:0016973; GO:0042272; GO:0072686; GO:0140602
SDA1_DROME,GO:0000055; GO:0005730; GO:0015031; GO:0042273
LTV1_DROME,GO:0000056; GO:0005634; GO:0005829; GO:0006364; GO:0030688; GO:0042274; GO:0043022
GCP60_HUMAN,GO:0000062; GO:0000139; GO:0005739; GO:0005794; GO:0006694; GO:0016020; GO:0034237
ACADV_RAT,GO:0000062; GO:0001659; GO:0003995; GO:0004466; GO:0005739; GO:0005743; GO:0006635; GO:0009062; GO:0009409; GO:0017099; GO:0030855; GO:0031314; GO:0031966; GO:0033539; GO:0042645; GO:0042802; GO:0045717; GO:0046322; GO:0050660; GO:0090181
ACAD9_HUMAN,GO:0000062; GO:0001676; GO:0003995; GO:0004466; GO:0005634; GO:0005739; GO:0005743; GO:0017099; GO:0030425; GO:0031966; GO:0032981; GO:0050660; GO:0051791; GO:0070991
ECHA_MOUSE,GO:0000062; GO:0003857; GO:0003988; GO:0004300; GO:0005739; GO:0005743; GO:0006635; GO:0009410; GO:0016507; GO:0016508; GO:0016509; GO:0032868; GO:0035965; GO:0042645; GO:0044877; GO:0051287; GO:0070403
ACADS_RAT,GO:0000062; GO:0003995; GO:0004085; GO:0005739; GO:0005759; GO:0006635; GO:0031966; GO:0033539; GO:0042594; GO:0042802; GO:0046359; GO:0050660; GO:0051384
